I002,I006,I009,I010,I016,I022,I024,I034,I039,I040,I041,I044,I045,I052,I056,I057,I065,I069,I071,I075,I077,I087,I091,I094,I095,I096,I097,I098,I109,I111,I114,I119,I132,I135,I141,I143,I147,I148,I152,I159,I167,I173,I175,I182,I183,I184,I185,I188,I190,I212,I222,I224,I225,I228,I230,I234,I244,I251,I254,I257,I260,I267,I268,I274,I279,I282,I284,I289,I291,I294,I296,I298,I302,I304,I310,I311,I315,I317,I319,I324,I326,I327,I347,I349,I350,I354,I372,I377,I378,I379,I382,I391,I394,I395,I403,I412,I418,I421,I422,I430,I432,I439,I442,I444,I454,I458,I460,I465,I469,I478,I479,I481,I490,I495,I504,I506,I507,I512,I513,I514,I518,I522,I523,I525,I532,I535,I536,I538,I542,I544,I552,I572,I573,I585,I589,I600,I601,I608,I609
0.08526302,0.08516694,0.06830345,0.07730617,0.0537477,0.07032767,0.06447326,0.03845333,0.07482593,0.0492682,0.08420323,0.06448229,0.06318678,0.05693269,0.05606225,0.04302389,0.09957248,0.06803478,0.02176913,0.05044923,0.05502161,0.05701889,0.04150373,0.06711987,0.04543355,0.05443267,0.07004108,0.08590198,0.1093128,0.1446327,0.072266,0.0619753,0.0564639,0.06134535,0.07317673,0.04802302,0.05306625,0.1187236,0.03804217,0.0815587,0.1046183,0.06635527,0.05034601,0.07743763,0.05332844,0.03685277,0.037265,0.0510365,0.06422172,0.04031926,0.05281536,0.06343771,0.04140418,0.06083539,0.1027181,0.07511718,0.04086091,0.1172077,0.06958948,0.04773078,0.08222612,0.07420329,0.06404675,0.05027505,0.1081457,0.06350052,0.0714062,0.03977161,0.04095436,0.0394513,0.06741945,0.0640937,0.08943015,0.02840465,0.07207498,0.104053,0.07907992,0.05294259,0.05107878,0.05033287,0.06317399,0.08566914,0.05085752,0.06837059,0.09265202,0.05649715,0.04205417,0.07019623,0.08307474,0.05132144,0.03443352,0.09359451,0.08312213,0.04303578,0.05060755,0.1121348,0.06875845,0.02849944,NA,0.03645015,0.09120452,0.05733642,0.09283419,0.03704432,0.09012267,0.08480978,0.06601533,0.08704695,0.06155997,0.03277542,0.05136169,0.04949193,0.05125946,0.07276036,0.04719231,0.05597283,0.1082962,0.09062424,0.04346769,0.07755306,0.1158034,0.05581832,0.09988164,0.07857417,0.06200495,0.03801842,0.09172882,0.0567368,0.06897932,0.0393081,0.081494,0.04623615,0.07074594,0.07276917,0.05979124,0.03682766,0.04098773,0.1011673,0.06099731
0.2132144,0.2112442,0.2276035,0.206857,0.1891357,0.2033711,0.2132913,0.1843577,0.1880262,0.211518,0.1766208,0.20692,0.199472,0.1924745,0.1910372,0.1868999,0.2416122,0.2073646,0.1810375,0.2133993,0.19967,0.1879569,0.1885432,0.2109008,0.1782029,0.1801805,0.1752751,0.2111265,0.2200446,0.2260174,0.1912846,0.1859589,0.1989823,0.2066786,0.173939,0.1910563,0.1981892,0.2129214,0.1487451,0.2168248,0.2075247,0.1730296,0.2088892,0.2037668,0.2132452,0.2057736,0.1807034,0.1947952,0.2007392,0.1890193,0.1959392,0.1938753,0.1769187,0.2218466,0.2314717,0.2180505,0.1906006,0.2027169,0.1820119,0.1967047,0.2184872,0.2193993,0.1820787,0.2241184,0.2204871,0.2112797,0.2084231,0.2080953,0.1940236,0.1883296,0.2186134,0.1792733,0.2022008,0.1988355,0.2155381,0.208419,0.2219562,0.1817857,0.2085027,0.1884552,0.188078,0.2431142,0.1997366,0.2257655,0.2122384,0.1862235,0.1788162,0.2256947,0.203926,0.1869816,0.1799516,0.2069809,0.1930545,0.1875087,0.1998547,0.2222446,0.1926882,0.1963804,0.2021164,0.1790024,0.2104254,0.1928099,0.2209388,0.1707559,0.2078457,0.2343647,0.1939538,0.1971744,0.1990723,0.1925494,0.1969485,0.1862632,0.1960778,0.2031201,0.2013552,0.1928925,0.2234921,0.2217406,0.1709998,0.2091242,0.2195904,0.2170112,0.2132204,0.1796569,0.1969498,0.1936613,0.1963069,0.1652207,0.2300023,0.1946858,0.2024171,0.1919301,0.2023247,0.2229623,0.2218525,0.1969048,0.1935358,0.199362,0.1736791
0.3518796,0.3013067,0.3567141,0.3448473,0.3241573,0.3214238,0.3708212,0.2479364,0.3221459,0.3058833,0.3429351,0.3541964,0.3723085,0.2834585,0.2788669,0.2776847,0.3671258,0.3212695,0.2270557,0.3319884,0.2825452,0.3540512,0.2837543,0.3099391,0.2892274,0.3058388,0.2863435,0.3180048,0.3591005,0.3906163,0.352862,0.339959,0.318883,0.3484395,0.1903898,0.2768218,0.335438,0.363617,0.2592025,0.3375652,0.3224885,0.2922035,0.3131991,0.3699977,0.3627785,0.3000267,0.2868709,0.2885614,0.3036463,0.2948924,0.2941263,0.3270983,0.3030747,0.3155758,0.332807,0.3116656,0.3040513,0.3274262,0.2835015,0.2766148,0.3264863,0.3539975,0.3080603,0.3336469,0.3434086,0.3256377,0.331696,0.2956434,0.2591968,0.3135905,0.300042,0.2889579,0.3218789,0.2597199,0.3346309,0.3802782,0.3328223,0.2697398,0.2908741,0.2920112,0.29495,0.3777266,0.2877745,0.3220183,0.3638117,0.2869727,0.281346,0.3326824,0.3107516,0.3355474,0.2566732,0.3665837,0.337114,0.2738622,0.3253917,0.3697937,0.3347802,0.2783507,0.3166144,0.2516849,0.3345121,0.2723552,0.3163744,0.260498,0.3474396,0.365615,0.3406107,0.3612114,0.3235156,0.2771313,0.2936946,0.2604433,0.2885402,0.3620414,0.3125388,0.3367015,0.305801,0.363355,0.2516047,0.3510979,0.4236193,0.3246212,0.3362375,0.2670776,0.2743421,0.2750874,0.3452218,0.2774934,0.3618573,0.2942879,0.3152369,0.3240142,0.3446569,0.291151,0.3415194,0.2983614,0.3192124,0.3466996,0.3117419
0.3508787,0.2981805,0.3485303,0.3300615,0.2939927,0.2682177,0.3327079,0.3524702,0.3264194,0.2930509,0.3084518,0.3486946,0.3475218,0.2777853,0.3287878,0.2926746,0.3248903,0.3756411,0.3469615,0.3555599,0.322917,0.3229983,0.3370008,0.3048374,0.3210719,0.3082758,0.284718,0.3086424,0.3678366,0.3363198,0.3736716,0.3266576,0.3435437,0.3046899,0.3519368,0.2835977,0.3399896,0.3693234,0.311869,0.3149253,0.4343521,0.3269038,0.3071853,0.3930969,0.332109,0.2911369,0.3275094,0.2945069,0.2989008,0.2748078,0.3522657,0.3115886,0.2904148,0.3300306,0.3104759,0.3416974,0.2890558,0.3333761,0.2727034,0.3549592,0.4222358,0.3241442,0.2841836,0.346123,0.354675,0.2855988,0.3221258,0.326091,0.2996175,0.280283,0.3000049,0.2950968,0.35187,0.3042749,0.3345,0.3288022,0.3406482,0.3255806,0.3471465,0.2803045,0.3250196,0.3776177,0.3054961,0.3625847,0.3552327,0.3043866,0.3134179,0.324571,0.3279736,0.4076408,0.2821898,0.359493,0.3160159,0.3101987,0.2843138,0.3398533,0.3232631,0.2639496,0.3438039,0.318581,0.365743,0.2711587,0.3164696,0.28946,0.3182852,0.4021639,0.3066693,0.3227712,0.287224,0.3100468,0.3390339,0.3252501,0.2914256,0.3445784,0.310247,0.3002588,0.3126586,0.3102192,0.2731653,0.3199082,0.3357127,0.3357939,0.3292745,0.3096638,0.3206967,0.2652587,0.3238957,0.2758468,0.3712048,0.3329926,0.2829528,0.3201563,0.3300876,0.3381625,0.3397267,0.3033558,0.3124776,0.3151965,0.2800652
0.1970434,0.1343824,0.1623746,0.1177769,0.1264996,0.1466431,0.1868994,0.08211803,0.1781724,0.121069,0.1438788,0.1693449,0.1791559,0.1380453,0.1213506,0.1097521,0.1907038,0.1763593,0.1242539,0.1395813,0.1494174,0.1052274,0.1234041,0.1423409,0.1207867,0.09961521,0.1283482,0.1417332,0.1761636,0.2617445,0.1502109,0.1307819,0.1465715,0.1749788,0.1318817,0.1371725,0.158669,0.2037954,0.1399188,0.1823846,0.2018108,0.1693873,0.1445651,0.2037046,0.1357453,0.150714,0.1184249,0.127207,0.1212927,0.136564,0.1528136,0.1561792,0.1331503,0.1778003,0.2020051,0.2165419,0.1408587,0.1719374,0.1596656,0.1036369,0.1547563,0.1538327,0.1902778,0.166946,0.2175805,0.1698318,0.1739176,0.1309779,0.1382216,0.1351468,0.1256977,0.1007894,0.1370619,0.1019974,0.1547694,0.1985558,0.18043,0.1668247,0.1765832,0.1295049,0.1449338,0.2537704,0.1916805,0.1584953,0.1988185,0.09522715,0.1363079,0.1591042,0.1275123,0.186564,0.1262861,0.2319583,0.1907898,0.1172338,0.1744148,0.167879,0.1503698,0.1706983,0.2156271,0.1325785,0.1646225,0.1478665,0.1575754,0.1024495,0.1419117,0.1798665,0.1167736,0.1450537,0.1402566,0.1004395,0.1241008,0.1770145,0.115106,0.1585642,0.1714363,0.1884927,0.1711164,0.1900315,0.1242418,0.1856438,0.2400094,0.1364859,0.1822333,0.1217467,0.1344996,0.146197,0.1572095,0.1389047,0.1780402,0.1444562,0.1927553,0.1285941,0.181336,0.1775434,0.1320971,0.162873,0.1601191,0.1644012,0.1228408
0.09510345,0.09865505,0.08639826,0.08176838,0.09909187,0.08865164,0.1190048,0.09085778,0.09877558,0.1307941,0.108354,0.124022,0.1038272,0.08788691,0.1031926,0.09460116,0.08010644,0.1071628,0.0921189,0.1154606,0.1029959,0.1026402,0.09455262,0.08824881,0.1181698,0.08987987,0.09915882,0.0851472,0.1077662,0.08618437,0.1126687,0.1193272,0.1093131,0.09256548,0.1230594,0.09650283,0.1037445,0.1009189,0.09682624,0.09373897,0.126098,0.1067815,0.1214966,0.1015928,0.1093354,0.1098355,0.1031636,0.08612248,0.08628488,0.09186466,0.1318809,0.08783512,0.1166826,0.1141836,0.1066049,0.09164272,0.1052543,0.1224148,0.1058823,0.108752,0.1013856,0.08588832,0.08452154,0.1271971,0.1036677,0.08491977,0.1200238,0.08591641,0.1257962,0.09236234,0.1146908,0.08876108,0.1052272,0.0874603,0.1121944,0.1103709,0.08930398,0.1165973,0.09917602,0.1135732,0.1004229,0.1136122,0.1055649,0.0999095,0.1062927,0.0788373,0.103239,0.08161503,0.1092709,0.09689438,0.08653071,0.09330452,0.07936457,0.1067868,0.124237,0.1468196,0.0710236,0.0855993,0.1222297,0.1205503,0.1189741,0.1065976,0.1122859,0.09871779,0.09894336,0.09709563,0.1051837,0.1052356,0.1009715,0.08818559,0.08260057,0.09748546,0.09160675,0.1047055,0.1202223,0.1130262,0.08749744,0.1247575,0.100882,0.1002635,0.1030136,0.1242346,0.08601612,0.1151769,0.09280533,0.08587711,0.08371568,0.1060533,0.1212968,0.09067319,0.08392556,0.08384304,0.09802317,0.1077798,0.09253519,0.1097877,0.1007368,0.10905,0.1110407
0.6853408,0.6826084,0.6904334,0.7140408,0.6914781,0.6644078,0.6714818,0.7710459,0.7234303,0.7543904,0.695574,0.6497594,0.7300903,0.7324952,0.6974819,0.6956995,0.6668338,0.7432548,0.7707958,0.6824676,0.7439008,0.6749278,0.7431899,0.6568277,0.7416904,0.7296219,0.7145819,0.7255391,0.6402544,0.7188892,0.723709,0.6937072,0.7267739,0.6878362,0.7451885,0.7183304,0.7083362,0.6826149,0.7501054,0.6598498,0.6650442,0.6696172,0.7411447,0.6734805,0.7146748,0.7712334,0.6935174,0.6855333,0.7079888,0.7212236,0.7469516,0.7071947,0.7214859,0.6814197,0.6122665,0.7095256,0.6841649,0.6574356,0.7285767,0.7076037,0.7277413,0.6948009,0.6769174,0.713895,0.6897836,0.7088372,0.72171,0.6528536,0.6981513,0.6876448,0.7060348,0.7278841,0.6934909,0.7586834,0.7308314,0.7028365,0.6534196,0.7263408,0.6748759,0.6868317,0.697859,0.6255429,0.7456582,0.7054282,0.6907263,0.7006906,0.677647,0.7121571,0.7148797,0.5639344,0.6913344,0.6746095,0.6666208,0.7063681,0.6879712,0.6370163,0.7062155,0.6638328,0.6921209,0.7143087,0.7198927,0.698305,0.7054017,0.7057912,0.6986283,0.7080545,0.7437321,0.7143756,0.7117987,0.7508175,0.7304907,0.6945681,0.7137707,0.7354212,0.7139702,0.6930655,0.6439523,0.5996389,0.7154787,0.7276804,0.672937,0.7043952,0.6844592,0.6599254,0.753105,0.6895059,0.6485537,0.719981,0.6622626,0.7484887,0.6912606,0.7400533,0.7071148,0.6528187,0.6896583,0.7238816,0.6931105,0.7154535,0.6834664
0.8781494,0.8847323,0.8878859,0.9094612,0.9074666,0.8995333,0.9224792,0.9165488,0.8972352,0.930887,0.9169703,0.8744145,0.9012291,0.9210601,0.9073098,0.9103953,0.8797919,0.919531,0.9301223,0.9113161,0.9088877,0.9039499,0.909476,0.8706324,0.8970315,0.9112759,0.8905526,0.9041755,0.8783594,0.8964826,0.9023241,0.8934247,0.9146259,0.9198537,0.9330485,0.9285147,0.9018762,0.8621348,0.8948766,0.8782246,0.8824441,0.8827994,0.9096472,0.8965178,0.8785046,0.9060248,0.9080824,0.9150147,0.9271274,0.8907431,0.9140123,0.9013618,0.8766251,0.9019951,0.8880665,0.8810986,0.9009555,0.9030189,0.9179274,0.8897204,0.9186603,0.9026132,0.8927132,0.9065461,0.8834862,0.8978829,0.8836665,0.8918355,0.9109901,0.9227105,0.8846917,0.9135057,0.9232379,0.9081746,0.9309118,0.8821176,0.8984386,0.9126508,0.8852319,0.9009345,0.8802789,0.8119122,0.9202079,0.899044,0.873076,0.9231993,0.9021005,0.901625,0.8805891,0.9007042,0.9190372,0.8988391,0.8907169,0.8986555,0.8917345,0.8703029,0.8807133,0.9081056,0.8911449,0.9350338,0.9009969,0.9238791,0.8807009,0.9351164,0.8690776,0.8964924,0.9003283,0.8997144,0.8911307,0.9210594,0.8952946,NA,0.9111871,0.8708835,0.9018191,0.8905109,0.9198697,0.8700027,0.9054137,0.8846564,0.8971342,0.8763795,0.9118901,0.9011754,0.9138667,0.8811213,0.9087693,0.9192616,0.8864706,0.9083216,0.8696717,0.9140362,0.8867856,0.9144279,0.8833406,0.8797355,0.899702,0.8819315,0.9056535
0.5941079,0.5807511,0.619074,0.5978042,0.5831704,0.5799337,0.6237041,0.6946148,0.6898969,0.6742919,0.632408,0.6580451,0.6119093,0.7153603,0.6463724,0.6672865,0.6379737,0.6549191,0.6280311,0.7139986,0.6318983,0.568418,0.6099629,0.7170104,0.7112046,0.6913563,0.6358212,0.6528161,0.6028959,0.5455891,0.6425984,0.6419693,0.6404675,0.6256427,0.6772867,0.5803825,0.6507166,0.5693871,0.6872217,0.5708923,0.5116243,0.5604794,0.6301337,0.549471,0.6417369,0.6447796,0.7196939,0.5989597,0.6785083,0.6417403,0.670422,0.6410789,0.7166497,0.7023829,0.6178801,0.6451093,0.6415668,0.6760373,0.7105401,0.6945089,0.6326069,0.5814292,0.6083036,0.6986319,0.6242059,0.5730363,0.6512401,0.7140898,0.6218591,0.5719515,0.6062325,0.6402864,0.6303668,0.6984344,0.5733911,0.61233,0.6146212,0.6836404,0.5361763,0.6613806,0.6538522,0.5616893,0.6419728,0.5781669,0.6157888,0.6902906,0.6470553,0.6935818,0.7188718,0.6323442,0.5989501,0.5743561,0.6137268,0.687624,0.6319627,0.5014074,0.6673429,0.6106886,0.6845353,0.664909,0.6239263,0.6378677,0.5526542,0.6513432,0.6250079,0.5822374,0.6627066,0.7196332,0.6510097,0.6272492,0.5108055,0.7314977,0.7484732,0.5682164,0.6431234,0.6328231,0.5373881,0.4792481,0.6641123,0.6431901,0.6523249,0.6528705,0.6634749,0.6455767,0.6777179,0.6349618,0.6112917,0.6940448,0.6053033,0.6010093,0.6593928,0.6495038,0.6417199,0.6639346,0.5644804,0.635572,0.6756818,0.5481066,0.7115778
0.2846141,0.2884364,0.3838193,0.3517185,0.2850477,0.2738277,0.2924503,0.2148009,0.2865846,0.2392439,0.2252046,0.3672718,0.347003,0.2213643,0.2615055,0.2448805,0.3150753,0.2870579,0.1445204,0.3316679,0.2724899,0.2615387,0.2648583,0.2207856,0.2456686,0.2521897,0.2256579,0.2267502,0.3227763,0.356869,0.2479979,0.2533649,0.2329536,0.2983593,0.1633253,0.1748069,0.3187306,0.2858591,0.1906376,0.3626402,0.3069049,0.2805988,0.3297467,0.3016006,0.3568676,0.3233893,0.3919744,0.321771,0.291272,0.2425469,0.2343474,0.2226138,0.2007756,0.260796,0.288395,0.2636906,0.2303989,0.2690901,0.2793831,0.2523084,0.3323701,0.2889846,0.2428762,0.259986,0.3064084,0.2455433,0.2590171,0.3134908,0.1795807,0.2789117,0.2993824,0.1723187,0.1848705,0.2168409,0.3498847,0.4112861,0.2817118,0.1889372,0.1803816,0.2102921,0.2799594,0.4001617,0.27901,0.1302804,0.3286348,0.2655469,0.2876523,0.3328088,0.3625741,0.2306819,0.2367177,0.3709575,0.3334741,0.273948,0.2385025,0.2912304,0.3440604,0.2892839,0.3124906,0.2336446,0.281189,0.2981817,0.288857,0.2447238,0.3202864,0.3647472,0.2585399,0.3150722,0.2943479,0.2049585,NA,0.2429681,0.2639981,0.3744744,0.2181482,0.2410556,0.2237229,0.3774744,0.2845761,0.3058244,0.4102987,0.3154502,0.2394608,0.2537189,0.2587354,0.2430613,0.339666,0.241769,0.2896404,0.2883517,0.3648591,0.2208078,0.316674,0.2558059,0.307061,0.2934001,0.3606699,0.2159504,0.2300305
0.3346917,0.2156304,0.3056448,0.2696657,0.2307414,0.1877401,0.2791986,0.1426992,0.2532046,0.2124182,0.2317043,0.2879153,0.2653609,0.163852,0.2109563,0.2356028,NA,0.275299,0.1834484,0.2492439,0.2081404,0.2485209,0.1914172,0.1693884,0.1957464,0.194582,0.2272456,0.2304697,0.3023009,0.3765203,0.2836791,0.1730917,0.2299308,0.2754425,0.1533011,0.1857702,0.2530811,0.3049286,0.2006952,0.375837,0.3078117,0.2758751,0.2333842,0.3542444,0.2944711,0.1680518,0.1822478,0.2158437,0.2513617,0.2346245,0.2863181,0.2199885,0.2112973,0.2536618,0.293063,0.2620852,0.2239658,0.2873194,0.2503893,0.2214165,0.2702299,0.3371944,0.2366619,0.2197735,0.3072846,0.2441832,0.2526533,0.2332773,0.1671021,0.2240703,0.26127,0.1988181,0.2503753,0.1631363,0.2385265,0.2949969,0.308695,0.2116674,0.2756431,0.2475999,0.2550954,0.4430898,0.2707086,0.2929433,0.3352802,0.2327721,0.2205965,0.2694003,0.2521126,0.3057092,0.1886554,0.3601154,0.2857549,0.1788463,0.2391586,0.2906586,0.2537871,0.2401526,0.2983789,0.1902071,0.2758956,0.239506,0.2836757,0.1935823,0.2783493,0.2770942,0.1740594,0.2701857,0.2240917,0.1839329,0.1962809,0.2222843,0.1611623,0.2929344,0.1935282,0.2666309,0.2186363,0.2858249,0.1939575,0.270345,0.3788588,0.3051396,0.2544366,0.1771833,0.1910128,0.1649551,0.2358311,0.2209862,0.2928736,0.2472026,0.2534965,0.2334027,0.3007119,0.2209035,0.2807319,0.2477431,0.1991916,0.2885124,0.2277871
0.02757187,0.03097331,0.02659821,0.03324213,0.03078707,0.04380926,0.04179759,0.02219849,0.0439423,0.02488361,0.03678388,0.0580429,0.02514043,0.02481704,0.04711474,0.0408519,0.05044176,0.03811768,0.03002663,0.03765365,0.04398469,0.03036007,0.02040379,0.02312098,0.02888789,0.02497563,0.04488475,0.04945603,0.05052701,0.05556766,0.03132978,0.0406379,0.03889,0.03845102,0.02669638,0.02346494,0.02699632,0.08233925,0.03389575,0.05130846,0.04320229,0.0292997,0.0398745,0.04307041,0.04005671,0.03531472,0.04297795,0.02085904,0.05148291,0.03902854,0.01687245,0.03779256,0.0301565,0.05759261,0.06036261,0.03587025,0.0278551,0.03717449,0.03347065,0.02506642,0.03956085,0.03476551,0.03129116,0.04785108,0.06299789,0.03893004,0.04059955,0.03111982,0.04044326,0.03787322,0.03785507,0.02657984,0.04508061,0.02731268,0.02649481,0.07409616,0.04012026,0.02143949,0.03441514,0.05785518,0.03100299,0.04364467,0.03140196,0.02279252,0.03603429,0.02552308,0.02972897,0.03804925,0.04077943,0.05254969,0.03615441,0.05638453,0.03708134,0.02856348,0.03204764,0.0508894,0.03682864,0.03983159,0.03513252,0.03397691,0.03362419,0.04713956,0.02865632,0.03881124,0.05621107,0.0595159,0.03287506,0.03272913,0.03607251,0.02802178,0.04688884,0.0281427,0.03939652,0.03436397,0.02768246,0.04514239,0.03604477,0.03868819,0.04426426,0.04635226,0.04645614,0.05663716,0.04045718,0.03044573,0.04224291,0.02090981,0.05751075,0.03218737,0.05560079,0.02557831,0.07987911,0.04779433,0.02657842,0.03095132,0.03851661,0.04275707,0.05114226,0.03551178,0.04503863
0.208684,0.20136,0.2098859,0.200223,0.1689817,0.1737011,0.2011196,0.1567545,0.1861211,0.2252027,0.2074562,0.1908576,0.2089234,0.1612471,0.1542597,0.1896708,0.2221136,0.1556266,0.1391032,0.2136439,0.1596231,0.2183284,0.183737,0.1536414,0.1476198,0.1903646,0.2341776,0.1877723,0.2033399,0.241435,0.1935935,0.1859886,0.2065358,0.2492748,0.1257683,0.1702928,0.1768549,0.1924693,0.1872236,0.2088052,0.1802452,0.1418556,0.1822244,0.193067,0.1866601,0.2092735,0.1765322,0.2034971,0.1818258,0.1482977,0.2087564,0.1690182,0.1749744,0.2574753,0.3048385,0.1722561,0.148384,0.1881422,0.1543333,0.2230264,0.2078101,0.1902301,0.1978676,0.1979321,0.2259728,0.2017179,0.2186078,0.1876309,0.1852891,0.2622058,0.1944312,0.1929391,0.1527549,0.1523237,0.1889571,0.2128315,0.1996104,0.1484676,0.2182705,0.1638737,0.250274,0.2324649,0.1570365,0.1832767,0.1827096,0.1601875,0.207,0.2455963,0.1833199,0.2256957,0.12988,0.2334578,0.1832209,0.1841435,0.200258,0.2587219,0.2308164,0.1923223,0.2011307,0.1700627,0.215501,0.2131701,0.2409355,0.1757044,0.1815365,0.2036916,0.1933791,0.1750022,0.149593,0.1420798,0.1942197,0.2000891,0.1670721,0.2375799,0.2120471,0.182193,0.1925793,0.3317841,0.1672172,0.3187032,0.2400305,0.2271431,0.2326441,0.1896593,0.1821078,0.2003925,0.1877813,0.2121016,0.2131001,0.1547564,0.2066582,0.1703896,0.3122252,0.201825,0.2256356,0.2404336,0.1614231,0.2947937,0.1668614
0.6722373,0.6833935,0.6753004,0.694088,0.705937,0.6958529,0.6921213,0.7445788,0.68928,0.7322283,0.6997854,0.6931951,0.7114804,0.7058169,0.7039667,0.7192523,0.6909642,0.6933568,0.7128165,0.714534,0.7287857,0.6710879,0.698502,0.6830375,0.7323546,0.6876956,0.7044498,0.7266278,0.6739036,0.6457623,0.7009325,0.7164867,0.6901202,0.6949385,0.743208,0.7085083,0.7069136,0.6605599,0.7140468,0.6859457,0.6477947,0.6493846,0.7212776,0.6302856,0.7449803,0.7319797,0.7296252,0.717062,0.7092704,0.7231255,0.6953637,0.7133965,0.7195851,0.6886473,0.6599987,0.7030232,0.7256035,0.7129814,0.6970412,0.7133119,0.6692824,0.6983221,0.6938472,0.7201488,0.6842336,0.6844758,0.7002419,0.7137454,0.7093475,0.7021966,0.6838481,0.6948028,0.7435984,0.7299494,0.7108632,0.6797819,0.6912333,0.7155182,0.6686651,0.6890833,0.7143473,0.6100876,0.707927,0.6543829,0.6695883,0.7007901,0.7029474,0.7060006,0.6676301,0.6644647,0.729205,0.681572,0.696411,0.7478141,0.7060645,0.7079176,0.7042188,0.7269822,0.7316113,0.7310839,0.7088314,0.6490663,0.7000465,0.737424,0.7035305,0.6583692,0.7093794,0.7207322,0.6999023,0.7169966,0.7044801,0.6892069,0.7160516,0.648123,0.7016358,0.7124106,0.7301267,0.6626863,0.7028969,0.6846699,0.6618839,0.6911894,0.702609,0.7059304,0.7231379,0.7064414,0.68598,0.7036275,0.6653107,0.7035074,0.6773671,0.6819369,0.6850419,0.7072848,0.6656753,0.7031509,0.6916782,0.6895348,0.7164487
0.8706966,0.851888,0.8839126,0.8524432,0.8737094,0.8610914,0.8593509,0.8778788,0.8548526,0.8863357,0.8679015,0.8713281,0.8639618,0.8818735,0.884778,0.8767674,0.8593949,0.8827687,0.8812873,0.8743968,0.8677887,0.8688375,0.8745093,0.8782496,0.8822773,0.8592608,0.8624479,0.8838536,0.8474618,0.8600388,0.8596429,0.8792439,0.8752022,0.8575763,0.862881,0.8777277,0.8632212,0.8421899,0.8828321,0.8860237,0.8560576,0.8532707,0.8512809,0.8763923,0.8971715,0.8853952,0.8631472,0.8684182,0.8856232,0.871267,0.8728963,0.8616601,0.8569077,0.8549519,0.8580393,0.8598532,0.8714789,0.8502556,0.84717,0.8521211,0.8759015,0.8397416,0.8671684,0.8691323,0.8777252,0.8653757,0.8575873,0.87723,0.8665817,0.8702353,0.8694415,0.8955749,0.8652846,0.8709673,0.8622937,0.8343307,0.8547943,0.8649902,0.8294178,0.8628258,0.874564,0.8362729,0.8981447,0.8655851,0.8546677,0.8539583,0.8573835,0.8659912,0.8581834,0.876241,0.8695324,0.8589706,0.8488643,0.8659187,0.8671082,0.8486273,0.8515133,0.864686,0.8717375,0.8752071,0.8867382,0.8743033,0.8624143,0.8785451,0.8567727,0.8589938,0.8695453,0.8767909,0.8747148,0.883873,0.891459,0.8244532,0.9003165,0.8609579,0.8314127,0.8742291,0.8617548,0.8537315,0.8697609,0.8867818,0.8752274,0.8620208,0.8846399,0.8806787,0.8883188,0.8716585,0.8824878,0.8811811,0.8659892,0.8575133,0.850969,0.8787296,0.8864772,0.8722104,0.8562302,0.8542702,0.8719786,0.861469,0.8795602
0.1662784,0.08081099,0.1549578,0.1138675,0.09885243,0.09558471,0.1666084,0.06006831,0.1306656,0.0821109,0.09555162,0.1667041,0.1219836,0.1099636,0.07153408,0.1004688,0.249348,0.1734818,0.06643369,0.122819,0.09005015,0.09805649,0.1019089,0.1299569,0.0448088,0.09512471,0.121073,0.1470381,0.1179371,0.1797633,0.1474681,0.1199589,0.1085878,0.1049717,0.09007468,0.08644526,0.08164277,0.1548196,0.08487993,0.1339824,0.1674007,0.1393196,0.07563641,0.178464,0.1303502,0.1234442,0.09972157,0.06424169,0.09271585,0.08062577,0.1203769,0.1182913,0.1189021,0.1714614,0.1458503,0.1553532,0.1056864,0.1585869,0.08894075,0.09442779,0.1165298,0.1679086,0.1096219,0.0818947,0.1179283,0.1816103,0.1324278,0.09388663,0.06886817,0.1002923,0.0688518,0.0963041,0.09509374,0.05609147,0.1395171,0.1255967,0.1311487,0.137061,0.1005873,0.1037876,0.1188295,0.2441056,0.1543207,0.1680789,0.1254201,0.09473423,0.08822396,0.1204825,0.08747644,0.1111714,0.08107523,0.1898804,0.1674289,0.05905448,0.09500282,0.1625431,0.1802551,0.08283191,0.1599559,0.06378893,0.1287611,0.174192,0.1453066,0.1124949,0.1047898,0.1718298,0.08687796,0.1435875,0.08088064,0.04695135,0.05375256,0.08669382,0.07559131,0.1507787,0.1399911,0.1302598,0.09139763,0.2228467,0.07567898,0.1751337,0.2211774,0.08787807,0.1347633,0.1150374,0.09261256,0.09213288,0.1309375,0.08646335,0.1623517,0.1077095,0.135607,0.09878065,0.1302528,0.1069867,0.1786183,0.0939781,0.1073763,0.1235743,0.09333383
